city,date,AQI,quality_level,PM25,PM10,SO2,CO,NO2,weather,wind_direction,is_rain,week
惠州,2018/12/26,51,良,32,52,9,1,32,多云,东北风,0,3
惠州,2018/12/27,29,优,19,29,9,0.8,19,多云,东北风,0,4
惠州,2018/12/28,30,优,17,30,8,0.7,17,阴,东北风,0,5
惠州,2018/12/29,30,优,18,30,8,0.6,16,阴,东北风,0,6
惠州,2018/12/30,50,优,35,49,10,0.7,18,阴,东北风,0,7
惠州,2018/12/31,43,优,30,35,8,0.7,20,阴,东北风,0,1
惠州,2019/1/1,38,优,26,38,8,0.9,18,多云~小雨,东北风,1,2
惠州,2019/1/2,33,优,23,33,8,0.9,20,小雨,东北风,1,3
惠州,2019/1/3,34,优,23,32,8,1,27,小雨~阴,东北风,1,4
惠州,2019/1/4,59,良,42,67,9,1.2,39,阴~小雨,东北风,1,5
惠州,2019/1/5,55,良,39,54,9,1.2,33,小雨,东北风,1,6
惠州,2019/1/6,33,优,16,30,8,1,26,阴~多云,东北风,0,7
惠州,2019/1/7,58,良,39,66,10,1.2,41,阴~多云,东北风,0,1
惠州,2019/1/8,45,优,29,45,9,1.2,27,多云,东北风,0,2
惠州,2019/1/9,50,优,27,50,8,1.2,32,阴,东北风,0,3
惠州,2019/1/10,60,良,42,69,10,1.2,40,阴~多云,东北风,0,4
惠州,2019/1/11,70,良,51,74,12,1.2,44,阴~小雨,东北风,1,5
惠州,2019/1/12,62,良,44,66,10,1.2,38,多云,东北风,0,6
惠州,2019/1/13,55,良,39,53,9,1,35,多云,东北风,0,7
惠州,2019/1/14,60,良,43,59,8,1,34,多云~阴,东北风,0,1
惠州,2019/1/15,52,良,36,45,8,1.2,29,小雨,东北风,1,2
惠州,2019/1/16,37,优,25,37,8,1.2,20,小雨,东北风,1,3
惠州,2019/1/17,41,优,27,38,8,1.4,21,多云,东北风,0,4
惠州,2019/1/18,52,良,34,54,9,1.4,31,多云,东北风,0,5
惠州,2019/1/19,67,良,48,75,10,1.2,42,多云~小雨,东北风,1,6
惠州,2019/1/20,62,良,44,69,10,1,38,阴~多云,东北风,0,7
惠州,2019/1/21,59,良,42,60,9,1.2,21,阴~多云,东北风,0,1
惠州,2019/1/22,88,良,65,83,10,1.2,28,多云,东北风,0,2
惠州,2019/1/23,77,良,56,85,11,1.2,44,晴,东北风,0,3
惠州,2019/1/24,81,良,58,91,11,1,49,晴,东南风,0,4
惠州,2019/1/25,76,良,53,89,9,1,56,多云,东北风,0,5
惠州,2019/1/26,68,良,41,68,11,0.9,30,晴~多云,东北风,0,6
惠州,2019/1/27,75,良,51,76,10,0.9,28,晴~多云,东北风,0,7
惠州,2019/1/28,57,良,36,61,8,0.7,33,多云,东南风,0,1
惠州,2019/1/29,75,良,38,56,8,0.7,30,多云,东南风,0,2
惠州,2019/1/30,55,良,31,45,8,0.7,26,阴~多云,东南风,0,3
惠州,2019/1/31,46,优,29,44,7,0.7,22,多云~阴,东北风,0,4
惠州,2019/2/1,34,优,19,29,7,1.1,15,多云~阴,东北风,0,5
惠州,2019/2/2,46,优,27,40,7,0.9,17,多云,东南风,0,6
惠州,2019/2/3,54,良,32,57,7,0.9,27,阴,东北风,0,7
惠州,2019/2/4,48,优,33,46,7,0.8,15,多云~阴,东北风,0,1
惠州,2019/2/5,49,优,34,46,8,0.9,9,多云~阴,东南风,0,2
惠州,2019/2/6,60,良,43,54,8,0.8,9,阵雨~多云,东南风,1,3
惠州,2019/2/7,35,优,22,29,7,0.7,9,多云,东南风,0,4
惠州,2019/2/8,38,优,21,29,7,0.6,9,多云~阴,东南风,0,5
惠州,2019/2/9,34,优,17,28,7,0.6,9,多云,东北风,0,6
惠州,2019/2/10,24,优,13,23,7,0.7,11,多云,东北风,0,7
惠州,2019/2/11,18,优,10,18,8,0.7,11,多云,东北风,0,1
惠州,2019/2/12,40,优,16,25,8,0.7,14,多云,东北风,0,2
惠州,2019/2/13,45,优,31,40,9,0.7,24,多云,东南风,0,3
惠州,2019/2/14,43,优,22,29,8,0.6,12,多云,东南风,0,4
惠州,2019/2/15,37,优,17,29,8,0.6,15,多云~阴,东南风,0,5
惠州,2019/2/16,44,优,18,28,8,0.5,16,多云~阴,东南风,0,6
惠州,2019/2/17,33,优,17,30,8,0.7,14,小雨,东北风,1,7
惠州,2019/2/18,25,优,16,25,8,0.7,19,小雨~中雨,东南风,1,1
惠州,2019/2/19,36,优,16,21,8,0.6,16,中雨~阵雨,东北风,1,2
惠州,2019/2/20,36,优,25,35,8,0.5,13,多云~阵雨,东南风,1,3
惠州,2019/2/21,35,优,16,24,7,0.5,11,阵雨,东南风,1,4
惠州,2019/2/22,37,优,9,20,6,0.9,14,阴~小雨,东北风,1,5
惠州,2019/2/23,23,优,13,22,6,0.9,18,中雨~阵雨,东北风,1,6
惠州,2019/2/24,25,优,8,15,6,1,14,小雨~多云,东北风,1,7
惠州,2019/2/25,27,优,17,27,7,1,19,多云~阴,东北风,0,1
惠州,2019/2/26,42,优,29,37,7,0.8,19,阴~多云,东北风,0,2
惠州,2019/2/27,58,良,41,54,6,0.7,27,多云~阴,东南风,0,3
惠州,2019/2/28,59,良,42,58,8,0.8,29,阴~多云,东南风,0,4
惠州,2019/3/1,41,优,22,37,7,0.7,17,多云,东南风,0,5
惠州,2019/3/2,43,优,20,33,5,0.6,14,多云~阵雨,东南风,1,6
惠州,2019/3/3,42,优,16,29,6,0.7,19,中雨~多云,东北风,1,7
惠州,2019/3/4,53,良,16,28,6,0.7,15,多云~小雨,东南风,1,1
惠州,2019/3/5,45,优,23,45,6,0.7,19,阵雨~中雨,东南风,1,2
惠州,2019/3/6,28,优,11,19,6,0.6,19,中到大雨,东北风,1,3
惠州,2019/3/7,24,优,8,12,5,0.8,17,中到大雨~大雨,东北风,1,4
惠州,2019/3/8,30,优,12,21,6,0.7,21,中雨~阵雨,东北风,1,5
惠州,2019/3/9,32,优,12,18,6,0.7,25,中雨,东北风,1,6
惠州,2019/3/10,24,优,10,16,6,0.8,16,中雨~多云,东北风,1,7
惠州,2019/3/11,47,优,24,40,7,0.8,24,多云,东北风,0,1
惠州,2019/3/12,71,良,33,51,8,0.8,29,多云,东南风,0,2
惠州,2019/3/13,78,良,37,68,8,0.7,38,多云~中雨,东南风,1,3
惠州,2019/3/14,55,良,38,59,7,0.7,29,阵雨~多云,东北风,1,4
惠州,2019/3/15,51,良,35,51,6,0.7,24,阵雨~阴,东北风,1,5
惠州,2019/3/16,60,良,32,61,9,0.7,33,多云,东北风,0,6
惠州,2019/3/17,82,良,29,66,9,0.6,28,多云,东南风,0,7
惠州,2019/3/18,79,良,33,59,8,0.6,30,多云,东南风,0,1
惠州,2019/3/19,54,良,35,56,7,0.6,29,多云,东南风,0,2
惠州,2019/3/20,53,良,36,55,6,0.6,19,多云,东南风,0,3
惠州,2019/3/21,47,优,26,47,6,0.5,25,多云~阵雨,西南风,1,4
惠州,2019/3/22,42,优,20,42,6,0.5,27,中到大雨~中雨,东南风,1,5
惠州,2019/3/23,24,优,9,18,6,0.7,18,阵雨,东北风,1,6
惠州,2019/3/24,28,优,10,22,6,0.7,22,阵雨,东北风,1,7
惠州,2019/3/25,43,优,21,42,6,0.9,34,中雨~多云,北风,1,1
惠州,2019/3/26,51,良,27,50,7,0.8,27,多云,东南风,0,2
惠州,2019/3/27,49,优,25,49,7,0.6,29,多云,东南风,0,3
惠州,2019/3/28,58,良,32,65,6,0.7,39,多云,西南风,0,4
惠州,2019/3/29,56,良,29,61,6,0.7,39,中雨~阵雨,西南风,1,5
惠州,2019/3/30,46,优,19,38,6,0.7,21,多云~阵雨,东南风,1,6
惠州,2019/3/31,70,良,21,49,5,0.6,18,阵雨~阴,东南风,1,7
惠州,2019/4/1,43,优,21,43,6,0.8,22,阴~多云,东北风,0,1
惠州,2019/4/2,64,良,23,44,8,0.7,23,多云,东南风,0,2
惠州,2019/4/3,62,良,29,57,7,0.7,25,多云~阵雨,东南风,1,3
惠州,2019/4/4,49,优,29,47,7,0.6,23,阵雨,东南风,1,4
惠州,2019/4/5,103,轻度污染,41,66,8,0.8,32,多云,西北风,0,5
惠州,2019/4/6,119,轻度污染,50,84,9,0.9,38,多云,西南风,0,6
惠州,2019/4/7,53,良,28,55,6,0.7,32,多云~阴,西南风,0,7
惠州,2019/4/8,46,优,23,46,7,0.6,29,多云,西南风,0,1
惠州,2019/4/9,34,优,15,34,5,0.6,20,多云,东南风,0,2
惠州,2019/4/10,51,良,25,51,7,0.6,31,多云~阵雨,西南风,1,3
惠州,2019/4/11,37,优,18,37,6,0.6,25,阵雨,西南风,1,4
惠州,2019/4/12,25,优,8,18,6,0.7,20,阵雨,东北风,1,5
惠州,2019/4/13,33,优,19,33,7,0.7,26,暴雨~中雨,东北风,1,6
惠州,2019/4/14,38,优,21,34,8,0.7,30,大雨~阵雨,东北风,1,7
惠州,2019/4/15,49,优,16,30,7,0.7,20,中雨~大到暴雨,东北风,1,1
惠州,2019/4/16,41,优,17,31,6,0.8,29,大到暴雨~阵雨,西北风,1,2
惠州,2019/4/17,79,良,23,39,8,0.8,26,多云~大雨,东南风,1,3
惠州,2019/4/18,64,良,24,35,6,0.7,17,中雨~大雨,东南风,1,4
惠州,2019/4/19,55,良,10,19,5,0.6,22,暴雨~中雨,东南风,1,5
惠州,2019/4/20,35,优,14,24,7,0.7,26,大雨~阵雨,东南风,1,6
惠州,2019/4/21,37,优,21,37,6,0.6,24,大雨~雷阵雨,东南风,1,7
惠州,2019/4/22,41,优,17,30,6,0.7,24,阵雨~阴,东南风,1,1
惠州,2019/4/23,46,优,20,46,8,0.7,29,阵雨~多云,西南风,1,2
惠州,2019/4/24,47,优,16,40,5,0.6,25,多云,西南风,0,3
惠州,2019/4/25,62,良,25,51,5,0.6,30,阵雨,西南风,1,4
惠州,2019/4/26,56,良,33,61,7,0.7,34,大雨~中雨,东南风,1,5
惠州,2019/4/27,49,优,9,25,6,0.6,18,中雨~多云,东南风,1,6
惠州,2019/4/28,49,优,14,30,6,0.5,16,阵雨,东南风,1,7
惠州,2019/4/29,43,优,21,38,6,0.5,17,阵雨~多云,东南风,1,1
惠州,2019/4/30,55,良,20,42,6,0.6,31,大到暴雨~大雨,西南风,1,2
惠州,2019/5/1,45,优,20,31,6,0.9,17,多云~阵雨,东北风,1,3
惠州,2019/5/2,31,优,16,27,6,0.7,17,多云,东北风,0,4
惠州,2019/5/3,57,良,21,44,6,0.6,17,多云,东南风,0,5
惠州,2019/5/4,64,良,17,51,8,0.4,21,多云~阵雨,东南风,1,6
惠州,2019/5/5,37,优,13,16,7,0.5,20,暴雨,东北风,1,7
惠州,2019/5/6,31,优,9,11,6,0.6,18,中雨,东北风,1,1
惠州,2019/5/7,33,优,9,16,6,0.5,15,中雨,东北风,1,2
惠州,2019/5/8,35,优,13,19,5,0.6,21,大雨~中雨,东北风,1,3
惠州,2019/5/9,36,优,11,19,5,0.6,17,阵雨,东北风,1,4
惠州,2019/5/10,47,优,19,34,7,0.6,21,多云,东北风,0,5
惠州,2019/5/11,95,良,26,54,6,0.6,22,多云,东南风,0,6
惠州,2019/5/12,70,良,17,48,7,0.5,20,晴~多云,东南风,0,7
惠州,2019/5/13,47,优,23,44,6,0.5,16,多云,东南风,0,1
惠州,2019/5/14,52,良,21,41,5,0.5,18,多云,东南风,0,2
惠州,2019/5/15,36,优,18,36,5,0.5,18,阵雨~多云,东南风,1,3
惠州,2019/5/16,46,优,20,46,5,0.5,18,阵雨,西南风,1,4
惠州,2019/5/17,42,优,20,42,5,0.6,27,阵雨,西南风,1,5
惠州,2019/5/18,49,优,20,42,5,0.6,19,阵雨~阴,西南风,1,6
惠州,2019/5/19,57,良,16,42,5,0.5,15,雷阵雨~阵雨,南风,1,7
惠州,2019/5/20,36,优,15,35,5,0.6,21,中雨~多云,西北风,1,1
惠州,2019/5/21,65,良,20,44,6,0.7,16,雷阵雨,东南风,1,2
惠州,2019/5/22,94,良,24,63,6,0.5,18,阵雨,东南风,1,3
惠州,2019/5/23,52,良,28,43,6,0.6,17,中雨~阵雨,东南风,1,4
惠州,2019/5/24,55,良,22,40,5,0.6,12,中雨~多云,东南风,1,5
惠州,2019/5/25,43,优,16,33,6,0.5,10,阵雨,东南风,1,6
惠州,2019/5/26,28,优,11,18,5,0.5,13,中雨,东南风,1,7
惠州,2019/5/27,40,优,11,22,5,0.5,19,中雨,东南风,1,1
惠州,2019/5/28,27,优,9,19,6,0.5,21,暴雨~大到暴雨,东南风,1,2
惠州,2019/5/29,34,优,9,21,6,0.5,15,大雨~中雨,东北风,1,3
惠州,2019/5/30,55,良,11,28,6,0.4,14,中到大雨~阵雨,东南风,1,4
惠州,2019/5/31,38,优,15,29,5,0.5,20,中雨~阵雨,东南风,1,5
惠州,2019/6/1,40,优,12,23,5,0.6,22,中雨,西南风,1,6
惠州,2019/6/2,35,优,12,25,5,0.7,28,中雨,西南风,1,7
惠州,2019/6/3,41,优,12,25,5,0.7,27,大雨~中雨,东南风,1,1
惠州,2019/6/4,42,优,16,34,7,0.7,33,雷阵雨,东南风,1,2
惠州,2019/6/5,33,优,13,33,6,0.6,22,雷阵雨~多云,东南风,1,3
惠州,2019/6/6,33,优,12,28,5,0.5,16,阵雨~多云,东南风,1,4
惠州,2019/6/7,41,优,11,26,5,0.5,15,多云~阵雨,东南风,1,5
惠州,2019/6/8,40,优,8,24,5,0.5,14,阵雨,西南风,1,6
惠州,2019/6/9,33,优,7,24,5,0.4,13,阵雨~中雨,西南风,1,7
惠州,2019/6/10,26,优,10,20,5,0.5,18,雷阵雨~中到大雨,西南风,1,1
惠州,2019/6/11,35,优,10,17,6,0.6,28,中雨,西南风,1,2
惠州,2019/6/12,34,优,14,24,6,0.6,24,大到暴雨~暴雨,东南风,1,3
惠州,2019/6/13,36,优,12,22,5,0.6,23,暴雨,东南风,1,4
惠州,2019/6/14,65,良,9,22,6,0.7,16,多云,东北风,0,5
惠州,2019/6/15,76,良,17,34,7,0.6,14,多云,东南风,0,6
惠州,2019/6/16,86,良,17,36,6,0.6,12,多云~阵雨,东南风,1,7
惠州,2019/6/17,50,优,18,32,7,0.6,14,多云,东南风,0,1
惠州,2019/6/18,29,优,9,21,6,0.6,15,中雨,东南风,1,2
惠州,2019/6/19,33,优,10,23,5,0.6,18,阵雨~多云,东南风,1,3
惠州,2019/6/20,40,优,8,26,5,0.5,18,阵雨,西南风,1,4
惠州,2019/6/21,40,优,8,26,5,0.5,16,阵雨~多云,西南风,1,5
惠州,2019/6/22,43,优,11,30,6,0.5,17,阵雨,西南风,1,6
惠州,2019/6/23,30,优,10,30,6,0.5,18,中到大雨,西南风,1,7
惠州,2019/6/24,30,优,9,19,6,0.6,24,大雨~中雨,东南风,1,1
惠州,2019/6/25,74,良,12,27,6,0.7,25,中雨~阵雨,东南风,1,2
惠州,2019/6/26,42,优,15,27,6,0.6,25,中雨~阵雨,东南风,1,3
惠州,2019/6/27,53,良,15,33,6,0.6,21,中雨,东南风,1,4
惠州,2019/6/28,45,优,14,30,6,0.6,18,多云~阵雨,东南风,1,5
惠州,2019/6/29,48,优,12,28,5,0.5,15,多云~阵雨,东南风,1,6
惠州,2019/6/30,44,优,13,32,5,0.5,16,阵雨~多云,东南风,1,7
惠州,2019/7/1,35,优,9,23,7,0.5,12,阵雨,东南风,1,1
惠州,2019/7/2,35,优,9,24,7,0.5,13,中到大雨~大到暴雨,东南风,1,2
惠州,2019/7/3,27,优,5,11,7,0.5,14,大雨~中雨,东南风,1,3
惠州,2019/7/4,30,优,9,26,7,0.4,12,中雨~小雨,东南风,1,4
惠州,2019/7/5,45,优,9,28,6,0.5,18,阵雨~多云,西南风,1,5
惠州,2019/7/6,47,优,13,31,6,0.5,19,阵雨,西南风,1,6
惠州,2019/7/7,32,优,10,26,6,0.5,15,多云,东南风,0,7
惠州,2019/7/8,39,优,12,31,5,0.5,14,雷阵雨,西南风,1,1
惠州,2019/7/9,38,优,14,35,5,0.6,15,阵雨~中雨,西南风,1,2
惠州,2019/7/10,34,优,14,22,5,0.6,27,大到暴雨~阵雨,西南风,1,3
惠州,2019/7/11,32,优,13,27,6,0.6,25,中雨~多云,东南风,1,4
惠州,2019/7/12,43,优,14,33,6,0.5,15,雷阵雨~多云,东南风,1,5
惠州,2019/7/13,43,优,15,38,5,0.5,13,阵雨~多云,西南风,1,6
惠州,2019/7/14,44,优,18,40,5,0.5,13,阵雨~多云,西南风,1,7
惠州,2019/7/15,56,良,18,45,5,0.6,16,阵雨~多云,东南风,1,1
惠州,2019/7/16,85,良,22,56,6,0.6,25,晴,东南风,0,2
惠州,2019/7/17,107,轻度污染,43,84,7,0.8,34,多云~阴,东北风,0,3
惠州,2019/7/18,66,良,35,72,7,0.7,28,阵雨,东北风,1,4
惠州,2019/7/19,73,良,32,66,8,0.8,42,中雨~阵雨,西南风,1,5
惠州,2019/7/20,44,优,20,42,6,0.6,30,阵雨~多云,西南风,1,6
惠州,2019/7/21,37,优,16,37,6,0.6,28,雷阵雨,东南风,1,7
惠州,2019/7/22,34,优,15,33,6,0.6,27,中雨~阵雨,东南风,1,1
惠州,2019/7/23,38,优,11,26,6,0.4,16,阵雨,东南风,1,2
惠州,2019/7/24,34,优,10,26,7,0.4,14,阵雨~多云,东南风,1,3
惠州,2019/7/25,40,优,14,33,8,0.5,20,阵雨~多云,东南风,1,4
惠州,2019/7/26,78,良,18,45,6,0.6,26,多云,东南风,0,5
惠州,2019/7/27,83,良,17,42,7,0.5,25,雷阵雨,西南风,1,6
惠州,2019/7/28,34,优,13,34,7,0.5,21,阵雨,东南风,1,7
惠州,2019/7/29,25,优,10,22,7,0.5,14,中雨~阵雨,东南风,1,1
惠州,2019/7/30,26,优,6,20,6,0.4,11,阵雨,东北风,1,2
惠州,2019/7/31,15,优,6,12,6,0.4,10,暴雨,东北风,1,3
惠州,2019/8/1,23,优,5,11,5,0.4,9,暴雨~大雨,东北风,1,4
惠州,2019/8/2,25,优,6,12,6,0.5,12,阵雨,东南风,1,5
惠州,2019/8/3,23,优,8,18,6,0.5,18,大雨~阵雨,东北风,1,6
惠州,2019/8/4,44,优,13,33,6,0.5,18,中雨~阵雨,东北风,1,7
惠州,2019/8/5,53,良,16,40,7,0.5,18,多云,东南风,0,1
惠州,2019/8/6,32,优,14,29,5,0.5,21,晴,东南风,0,2
惠州,2019/8/7,54,良,18,41,7,0.5,25,多云,东南风,0,3
惠州,2019/8/8,86,良,24,50,8,0.5,24,多云,东北风,0,4
惠州,2019/8/9,86,良,35,64,9,0.7,33,阵雨,西北风,1,5
惠州,2019/8/10,91,良,33,61,8,0.7,29,阵雨,西南风,1,6
惠州,2019/8/11,69,良,24,40,6,0.6,22,中雨~阵雨,西南风,1,7
惠州,2019/8/12,79,良,25,35,5,0.7,27,阵雨,东南风,1,1
惠州,2019/8/13,86,良,23,45,7,0.7,29,阵雨,西南风,1,2
惠州,2019/8/14,90,良,23,50,7,0.7,30,多云~阵雨,西南风,1,3
惠州,2019/8/15,133,轻度污染,23,40,6,0.7,24,阵雨~中雨,西南风,1,4
惠州,2019/8/16,65,良,21,42,7,0.7,29,中雨,西南风,1,5
惠州,2019/8/17,44,优,15,32,6,0.6,27,大雨~中雨,西南风,1,6
惠州,2019/8/18,28,优,8,21,6,0.6,22,中雨,西南风,1,7
惠州,2019/8/19,57,良,18,34,7,0.6,21,中雨~阵雨,东北风,1,1
惠州,2019/8/20,51,良,15,32,7,0.6,16,阵雨~多云,东南风,1,2
惠州,2019/8/21,78,良,16,32,7,0.5,18,阵雨~多云,东南风,1,3
惠州,2019/8/22,107,轻度污染,28,53,8,0.6,26,多云,东南风,0,4
惠州,2019/8/23,66,良,28,55,8,0.6,23,多云,东南风,0,5
惠州,2019/8/24,90,良,38,71,10,0.7,30,多云~大雨,西北风,1,6
惠州,2019/8/25,34,优,18,31,7,0.6,21,大雨~阵雨,西南风,1,7
惠州,2019/8/26,36,优,9,17,6,0.5,14,阵雨~多云,东南风,1,1
惠州,2019/8/27,28,优,11,24,6,0.5,14,多云,东南风,0,2
惠州,2019/8/28,53,良,20,46,7,0.6,21,多云~阵雨,东北风,1,3
惠州,2019/8/29,30,优,12,30,6,0.5,12,阵雨,东南风,1,4
惠州,2019/8/30,33,优,6,19,6,0.5,14,中雨,东南风,1,5
惠州,2019/8/31,25,优,8,22,7,0.5,17,中雨~多云,东南风,1,6
惠州,2019/9/1,27,优,9,21,7,0.6,15,中雨~阵雨,东北风,1,7
惠州,2019/9/2,18,优,6,17,7,0.5,14,大雨~阵雨,东北风,1,1
惠州,2019/9/3,33,优,11,23,6,0.6,14,阵雨~大雨,东北风,1,2
惠州,2019/9/4,24,优,11,22,7,0.6,17,中雨~阵雨,东北风,1,3
惠州,2019/9/5,27,优,9,21,7,0.6,16,大雨~阵雨,东北风,1,4
惠州,2019/9/6,40,优,12,30,8,0.6,18,阵雨,东南风,1,5
惠州,2019/9/7,75,良,22,48,8,0.7,24,多云,东北风,0,6
惠州,2019/9/8,115,轻度污染,29,56,8,0.7,23,晴~多云,东南风,0,7
惠州,2019/9/9,74,良,21,44,6,0.6,20,阵雨,东南风,1,1
惠州,2019/9/10,48,优,16,32,7,0.5,15,多云,东南风,0,2
惠州,2019/9/11,67,良,17,37,7,0.5,17,晴,东南风,0,3
惠州,2019/9/12,73,良,21,46,8,0.6,23,晴,东南风,0,4
惠州,2019/9/13,70,良,18,36,7,0.5,13,多云,东南风,0,5
惠州,2019/9/14,51,良,15,32,6,0.5,14,阵雨,东南风,1,6
惠州,2019/9/15,65,良,17,44,8,0.6,22,阵雨,东南风,1,7
惠州,2019/9/16,78,良,20,36,6,0.7,18,阵雨,东南风,1,1
惠州,2019/9/17,67,良,22,41,7,0.8,21,阵雨~多云,东南风,1,2
惠州,2019/9/18,83,良,27,60,8,0.8,25,多云,东北风,0,3
惠州,2019/9/19,92,良,26,59,10,0.7,19,晴,东北风,0,4
惠州,2019/9/20,89,良,25,67,13,0.7,37,晴,东北风,0,5
惠州,2019/9/21,98,良,19,54,13,0.7,25,晴,东北风,0,6
惠州,2019/9/22,86,良,19,52,11,0.6,18,晴,东北风,0,7
惠州,2019/9/23,84,良,26,54,11,0.6,24,多云~晴,东北风,0,1
惠州,2019/9/24,94,良,31,64,12,0.7,26,晴,东北风,0,2
惠州,2019/9/25,103,轻度污染,32,67,10,0.7,27,晴,东北风,0,3
惠州,2019/9/26,121,轻度污染,34,68,9,0.7,25,多云,东北风,0,4
惠州,2019/9/27,122,轻度污染,39,78,10,0.7,27,晴,东北风,0,5
惠州,2019/9/28,109,轻度污染,41,80,11,0.7,30,晴,东北风,0,6
惠州,2019/9/29,119,轻度污染,46,90,13,0.8,40,晴~多云,东北风,0,7
惠州,2019/9/30,112,轻度污染,56,102,11,0.9,42,晴,西北风,0,1
惠州,2019/10/1,140,轻度污染,63,101,13,1,39,晴,东南风,0,2
惠州,2019/10/2,140,轻度污染,55,91,9,0.9,23,晴,东南风,0,3
惠州,2019/10/3,79,良,34,65,7,0.7,20,晴,东南风,0,4
惠州,2019/10/4,82,良,28,55,7,0.6,22,晴,东南风,0,5
惠州,2019/10/5,88,良,26,61,9,0.6,28,晴,东南风,0,6
惠州,2019/10/6,45,优,18,39,8,0.5,19,阵雨,东南风,1,7
惠州,2019/10/7,49,优,21,45,8,0.6,19,阵雨~多云,东南风,1,1
惠州,2019/10/8,70,良,28,57,8,0.6,21,多云~晴,东北风,0,2
惠州,2019/10/9,80,良,26,52,8,0.6,15,多云,东南风,0,3
惠州,2019/10/10,93,良,27,55,8,0.6,20,多云,东南风,0,4
惠州,2019/10/11,127,轻度污染,44,85,9,0.8,38,晴~多云,西南风,0,5
惠州,2019/10/12,130,轻度污染,50,85,10,0.8,30,阵雨,东南风,1,6
惠州,2019/10/13,54,良,24,38,7,0.8,17,中雨~阵雨,东北风,1,7
惠州,2019/10/14,55,良,37,60,8,1,18,多云,东北风,0,1
惠州,2019/10/15,53,良,24,46,8,0.8,18,多云~晴,东北风,0,2
惠州,2019/10/16,60,良,20,45,8,0.6,20,晴,东北风,0,3
惠州,2019/10/17,73,良,27,54,10,0.6,24,晴,东北风,0,4
惠州,2019/10/18,90,良,33,68,12,0.6,29,晴,东北风,0,5
惠州,2019/10/19,96,良,41,71,12,0.7,27,晴,东北风,0,6
惠州,2019/10/20,95,良,41,73,11,0.7,27,晴,东北风,0,7
惠州,2019/10/21,98,良,34,66,10,0.6,27,多云,东北风,0,1
惠州,2019/10/22,100,良,31,61,9,0.5,26,晴,东南风,0,2
惠州,2019/10/23,85,良,27,54,9,0.5,24,多云,东南风,0,3
惠州,2019/10/24,69,良,36,64,9,0.6,25,多云,东北风,0,4
惠州,2019/10/25,95,良,37,65,10,0.6,25,多云,东南风,0,5
惠州,2019/10/26,71,良,45,77,9,0.7,22,多云,东北风,0,6
惠州,2019/10/27,60,良,39,65,7,0.8,25,多云,东北风,0,7
惠州,2019/10/28,53,良,28,55,8,0.8,26,多云,东北风,0,1
惠州,2019/10/29,48,优,17,41,8,0.7,25,晴,东北风,0,2
惠州,2019/10/30,59,良,27,67,10,0.6,24,多云,东北风,0,3
惠州,2019/10/31,71,良,37,92,12,0.6,30,多云,东北风,0,4
惠州,2019/11/1,79,良,40,92,11,0.6,34,多云,东北风,0,5
惠州,2019/11/2,91,良,31,74,8,0.5,27,晴,东风,0,6
惠州,2019/11/3,85,良,35,80,12,0.7,26,晴,东北风,0,7
惠州,2019/11/4,93,良,36,80,12,0.7,21,晴,东北风,0,1
惠州,2019/11/5,85,良,42,85,11,0.6,28,晴,东北风,0,2
惠州,2019/11/6,85,良,44,83,12,0.7,38,晴,东北风,0,3
惠州,2019/11/7,78,良,36,75,13,0.7,27,多云,东北风,0,4
惠州,2019/11/8,74,良,33,61,11,0.6,21,多云~晴,东北风,0,5
惠州,2019/11/9,75,良,35,63,11,0.6,26,晴,东北风,0,6
惠州,2019/11/10,85,良,46,88,12,0.7,44,晴,东北风,0,7
惠州,2019/11/11,94,良,44,83,13,0.7,35,多云~晴,东南风,0,1
惠州,2019/11/12,72,良,35,64,10,0.6,25,晴~多云,东南风,0,2
惠州,2019/11/13,103,轻度污染,44,80,9,0.7,29,晴,东北风,0,3
惠州,2019/11/14,73,良,42,74,9,0.7,26,晴,东北风,0,4
惠州,2019/11/15,89,良,47,93,11,0.7,36,晴,东南风,0,5
惠州,2019/11/16,75,良,24,62,7,0.5,25,晴,东南风,0,6
惠州,2019/11/17,55,良,26,60,5,0.4,29,晴,东南风,0,7
惠州,2019/11/18,63,良,38,76,8,0.6,28,晴,东北风,0,1
惠州,2019/11/19,40,优,19,36,6,0.6,17,多云~晴,东北风,0,2
惠州,2019/11/20,49,优,24,49,8,0.6,26,晴,东北风,0,3
惠州,2019/11/21,61,良,32,72,9,0.6,40,晴,东北风,0,4
惠州,2019/11/22,68,良,37,86,12,0.5,48,多云~晴,东北风,0,5
惠州,2019/11/23,58,良,33,65,8,0.5,39,晴,东北风,0,6
惠州,2019/11/24,57,良,35,63,7,0.6,37,晴,东北风,0,7
惠州,2019/11/25,58,良,34,65,8,0.6,29,晴~多云,东北风,0,1
惠州,2019/11/26,52,良,31,54,8,0.6,21,多云,东北风,0,2
惠州,2019/11/27,53,良,27,55,8,0.5,28,晴,东北风,0,3
惠州,2019/11/28,32,优,9,30,7,0.6,18,多云,东北风,0,4
惠州,2019/11/29,34,优,18,34,7,0.6,22,晴,东北风,0,5
惠州,2019/11/30,51,良,26,52,8,0.6,32,晴,东北风,0,6
惠州,2019/12/1,63,良,41,76,11,0.6,36,晴,东北风,0,7
惠州,2019/12/2,48,优,19,48,9,0.6,17,多云,东北风,0,1
惠州,2019/12/3,54,良,32,58,12,0.5,23,晴,东北风,0,2
